weather_id,store_id,weather_date,temperature_c,rainfall_mm,humidity_pct,weather_type
22112,16,2021-07-16,30.8,0.0,91.5,Clear
22113,16,2021-07-17,26.1,0.0,91.3,Clear
22114,16,2021-07-18,25.7,1.14,91.1,Cloudy
22115,16,2021-07-19,25.7,0.0,101.1,Clear
22116,16,2021-07-20,24.0,3.07,97.9,Cloudy
22117,16,2021-07-21,26.9,38.22,90.1,Rainy
22118,16,2021-07-22,23.7,4.57,100.3,Cloudy
22119,16,2021-07-23,27.2,22.48,78.1,Rainy
22120,16,2021-07-24,28.2,19.04,86.8,Rainy
22121,16,2021-07-25,26.9,25.92,100.1,Rainy
22122,16,2021-07-26,25.5,0.0,89.3,Clear
22123,16,2021-07-27,27.6,0.0,97.4,Clear
22124,16,2021-07-28,26.0,0.0,102.6,Clear
22125,16,2021-07-29,25.9,14.97,93.0,Rainy
22126,16,2021-07-30,25.2,5.2,87.1,Rainy
22127,16,2021-07-31,22.6,23.52,89.5,Rainy
22128,16,2021-08-01,23.4,4.64,83.5,Cloudy
22129,16,2021-08-02,24.7,0.0,90.8,Clear
22130,16,2021-08-03,25.0,0.0,96.9,Clear
22131,16,2021-08-04,24.3,28.14,89.8,Rainy
22132,16,2021-08-05,25.9,44.23,82.4,Rainy
22133,16,2021-08-06,30.8,15.92,99.2,Rainy
22134,16,2021-08-07,26.8,27.79,89.2,Rainy
22135,16,2021-08-08,26.6,0.0,91.4,Clear
22136,16,2021-08-09,25.6,5.26,98.0,Rainy
22137,16,2021-08-10,22.7,7.34,91.8,Rainy
22138,16,2021-08-11,26.3,1.54,95.2,Cloudy
22139,16,2021-08-12,28.3,1.44,89.8,Cloudy
22140,16,2021-08-13,24.7,21.34,82.3,Rainy
22141,16,2021-08-14,26.5,6.99,91.1,Rainy
22142,16,2021-08-15,26.0,17.66,93.4,Rainy
22143,16,2021-08-16,27.5,3.44,89.9,Cloudy
22144,16,2021-08-17,31.6,8.25,91.4,Rainy
22145,16,2021-08-18,22.2,8.03,96.1,Rainy
22146,16,2021-08-19,29.3,0.0,101.0,Clear
22147,16,2021-08-20,24.8,0.0,79.3,Clear
22148,16,2021-08-21,27.6,0.0,98.3,Clear
22149,16,2021-08-22,22.0,2.14,86.3,Cloudy
22150,16,2021-08-23,21.5,4.92,94.8,Cloudy
22151,16,2021-08-24,24.3,0.36,94.9,Cloudy
22152,16,2021-08-25,28.1,0.0,90.4,Clear
22153,16,2021-08-26,22.9,4.87,93.8,Cloudy
22154,16,2021-08-27,25.4,13.86,92.3,Rainy
22155,16,2021-08-28,28.1,50.03,91.9,Rainy
22156,16,2021-08-29,24.0,22.08,97.4,Rainy
22157,16,2021-08-30,26.4,30.49,93.6,Rainy
22158,16,2021-08-31,30.1,8.97,92.4,Rainy
22159,16,2021-09-01,30.5,0.0,88.1,Clear
22160,16,2021-09-02,21.0,0.0,90.0,Clear
22161,16,2021-09-03,27.1,20.27,93.4,Rainy
22162,16,2021-09-04,28.8,7.53,91.7,Rainy
22163,16,2021-09-05,24.8,18.08,93.5,Rainy
22164,16,2021-09-06,29.2,13.19,90.1,Rainy
22165,16,2021-09-07,28.3,28.06,100.7,Rainy
22166,16,2021-09-08,23.2,0.0,90.4,Clear
22167,16,2021-09-09,29.4,0.0,89.2,Clear
22168,16,2021-09-10,26.7,7.32,95.2,Rainy
22169,16,2021-09-11,29.0,0.0,102.0,Clear
22170,16,2021-09-12,25.5,0.0,90.2,Clear
22171,16,2021-09-13,26.9,0.0,95.2,Clear
22172,16,2021-09-14,26.9,11.86,87.8,Rainy
22173,16,2021-09-15,32.7,0.0,91.3,Clear
22174,16,2021-09-16,23.9,0.0,89.7,Clear
22175,16,2021-09-17,25.6,41.41,95.8,Rainy
22176,16,2021-09-18,23.6,0.0,101.5,Clear
22177,16,2021-09-19,25.1,0.0,95.1,Clear
22178,16,2021-09-20,27.1,16.81,96.2,Rainy
22179,16,2021-09-21,28.2,9.16,97.4,Rainy
22180,16,2021-09-22,30.3,0.0,92.2,Clear
22181,16,2021-09-23,25.5,0.0,98.1,Clear
22182,16,2021-09-24,27.1,14.37,89.8,Rainy
22183,16,2021-09-25,29.1,32.62,89.5,Rainy
22184,16,2021-09-26,26.9,0.0,98.9,Clear
22185,16,2021-09-27,24.7,0.0,97.2,Clear
22186,16,2021-09-28,25.9,7.72,90.4,Rainy
22187,16,2021-09-29,28.8,7.68,97.5,Rainy
22188,16,2021-09-30,21.4,5.57,92.6,Rainy
22189,16,2021-10-01,31.4,0.0,77.0,Clear
22190,16,2021-10-02,28.8,0.0,65.1,Clear
22191,16,2021-10-03,25.9,0.0,74.9,Clear
22192,16,2021-10-04,26.7,3.16,74.6,Cloudy
22193,16,2021-10-05,27.5,0.0,81.5,Clear
22194,16,2021-10-06,27.0,0.0,72.4,Clear
22195,16,2021-10-07,33.4,0.0,74.3,Clear
22196,16,2021-10-08,25.9,0.0,77.1,Clear
22197,16,2021-10-09,31.0,0.0,76.0,Clear
22198,16,2021-10-10,23.3,0.0,73.7,Clear
22199,16,2021-10-11,25.9,0.0,81.8,Clear
22200,16,2021-10-12,27.6,0.0,86.6,Clear
22201,16,2021-10-13,23.1,0.0,94.1,Clear
22202,16,2021-10-14,32.7,0.0,75.8,Clear
22203,16,2021-10-15,26.4,0.88,75.3,Cloudy
22204,16,2021-10-16,31.6,0.02,79.1,Cloudy
22205,16,2021-10-17,26.2,0.0,76.6,Clear
22206,16,2021-10-18,24.6,0.0,90.8,Clear
22207,16,2021-10-19,28.6,0.0,84.1,Clear
22208,16,2021-10-20,33.6,0.0,73.7,Clear
22209,16,2021-10-21,26.6,0.0,82.9,Clear
22210,16,2021-10-22,32.1,0.0,75.6,Clear
22211,16,2021-10-23,27.0,0.0,74.8,Clear
22212,16,2021-10-24,29.5,0.0,78.0,Clear
22213,16,2021-10-25,29.8,0.0,81.4,Clear
22214,16,2021-10-26,32.1,0.0,75.5,Clear
22215,16,2021-10-27,27.4,0.0,80.7,Clear
22216,16,2021-10-28,27.1,0.0,76.4,Clear
22217,16,2021-10-29,24.7,0.0,91.7,Clear
22218,16,2021-10-30,27.5,0.0,79.8,Clear
22219,16,2021-10-31,26.4,0.0,79.7,Clear
22220,16,2021-11-01,26.5,0.0,70.0,Clear
22221,16,2021-11-02,27.6,0.0,67.9,Clear
22222,16,2021-11-03,27.9,0.0,82.3,Clear
22223,16,2021-11-04,27.2,0.0,72.5,Clear
22224,16,2021-11-05,26.3,0.0,80.6,Clear
22225,16,2021-11-06,23.7,0.0,77.7,Clear
22226,16,2021-11-07,30.8,0.0,87.1,Clear
22227,16,2021-11-08,28.1,3.75,79.5,Cloudy
22228,16,2021-11-09,27.5,0.0,80.0,Clear
22229,16,2021-11-10,28.6,0.0,73.7,Clear
22230,16,2021-11-11,25.4,0.0,80.1,Clear
22231,16,2021-11-12,27.4,0.0,73.7,Clear
22232,16,2021-11-13,31.9,0.0,87.6,Clear
22233,16,2021-11-14,28.7,0.0,71.4,Clear
22234,16,2021-11-15,22.2,0.0,84.0,Clear
22235,16,2021-11-16,21.9,0.0,79.7,Clear
22236,16,2021-11-17,26.9,0.0,76.7,Clear
22237,16,2021-11-18,24.3,0.68,80.0,Cloudy
22238,16,2021-11-19,32.0,0.0,82.3,Clear
22239,16,2021-11-20,32.7,0.0,81.7,Clear
22240,16,2021-11-21,21.6,0.0,79.2,Clear
22241,16,2021-11-22,30.2,0.0,75.5,Clear
22242,16,2021-11-23,26.6,0.0,79.5,Clear
22243,16,2021-11-24,31.6,0.0,78.6,Clear
22244,16,2021-11-25,25.9,0.0,75.9,Clear
22245,16,2021-11-26,31.5,0.0,75.4,Clear
22246,16,2021-11-27,24.1,0.0,71.8,Clear
22247,16,2021-11-28,28.6,3.2,88.1,Cloudy
22248,16,2021-11-29,30.4,0.0,80.5,Clear
22249,16,2021-11-30,30.8,0.64,77.7,Cloudy
22250,16,2021-12-01,18.4,0.0,60.8,Clear
22251,16,2021-12-02,23.2,0.0,61.1,Clear
22252,16,2021-12-03,21.4,0.0,60.9,Clear
22253,16,2021-12-04,21.1,0.0,66.0,Clear
22254,16,2021-12-05,22.4,0.0,68.6,Clear
22255,16,2021-12-06,18.5,0.0,64.2,Clear
22256,16,2021-12-07,16.9,0.0,54.5,Clear
22257,16,2021-12-08,16.1,0.0,62.6,Clear
22258,16,2021-12-09,22.8,0.04,66.4,Cloudy
22259,16,2021-12-10,23.4,0.0,63.4,Clear
22260,16,2021-12-11,16.6,0.0,67.5,Clear
22261,16,2021-12-12,22.7,0.0,79.2,Clear
22262,16,2021-12-13,20.8,0.0,66.7,Clear
22263,16,2021-12-14,22.9,0.0,64.1,Clear
22264,16,2021-12-15,17.0,0.0,65.0,Clear
22265,16,2021-12-16,22.6,0.12,63.4,Cloudy
22266,16,2021-12-17,20.0,0.36,75.1,Cloudy
22267,16,2021-12-18,19.0,0.0,49.6,Clear
22268,16,2021-12-19,22.7,0.0,67.0,Clear
22269,16,2021-12-20,18.8,0.0,64.0,Clear
22270,16,2021-12-21,21.0,0.0,65.9,Clear
22271,16,2021-12-22,21.1,0.0,64.5,Clear
22272,16,2021-12-23,21.2,0.0,58.6,Clear
22273,16,2021-12-24,18.2,0.0,64.9,Clear
22274,16,2021-12-25,18.7,0.0,70.2,Clear
22275,16,2021-12-26,19.4,0.0,64.3,Clear
22276,16,2021-12-27,16.5,0.0,65.2,Clear
22277,16,2021-12-28,23.3,0.0,63.8,Clear
22278,16,2021-12-29,18.9,0.0,69.8,Clear
22279,16,2021-12-30,23.2,0.0,65.4,Clear
22280,16,2021-12-31,21.2,0.0,68.0,Clear
22281,16,2022-01-01,18.9,0.0,65.4,Clear
22282,16,2022-01-02,21.8,0.0,64.0,Clear
22283,16,2022-01-03,26.8,0.0,63.3,Clear
22284,16,2022-01-04,25.4,0.0,69.3,Clear
22285,16,2022-01-05,23.6,0.0,67.8,Clear
22286,16,2022-01-06,22.4,0.0,64.2,Clear
22287,16,2022-01-07,22.7,0.0,53.5,Clear
22288,16,2022-01-08,19.0,0.0,66.2,Clear
22289,16,2022-01-09,19.5,0.0,63.2,Clear
22290,16,2022-01-10,19.5,0.0,54.2,Clear
22291,16,2022-01-11,20.0,0.0,68.2,Clear
22292,16,2022-01-12,19.1,0.0,66.4,Clear
22293,16,2022-01-13,23.9,0.0,55.5,Clear
22294,16,2022-01-14,24.0,0.0,72.9,Clear
22295,16,2022-01-15,20.0,0.0,67.9,Clear
22296,16,2022-01-16,22.3,0.0,73.2,Clear
22297,16,2022-01-17,25.3,0.0,68.5,Clear
22298,16,2022-01-18,18.8,0.0,70.5,Clear
22299,16,2022-01-19,23.7,0.0,68.1,Clear
22300,16,2022-01-20,19.6,0.0,66.5,Clear
22301,16,2022-01-21,20.0,0.0,68.1,Clear
22302,16,2022-01-22,21.7,0.0,62.5,Clear
22303,16,2022-01-23,15.8,0.0,58.9,Clear
22304,16,2022-01-24,23.4,0.0,62.9,Clear
22305,16,2022-01-25,18.7,0.0,69.8,Clear
22306,16,2022-01-26,19.5,0.16,58.3,Cloudy
22307,16,2022-01-27,21.0,0.0,69.4,Clear
22308,16,2022-01-28,22.9,0.39,55.1,Cloudy
22309,16,2022-01-29,19.1,0.0,72.6,Clear
22310,16,2022-01-30,22.1,0.0,62.1,Clear
22311,16,2022-01-31,19.3,0.0,58.1,Clear
22312,16,2022-02-01,21.3,0.0,56.4,Clear
22313,16,2022-02-02,19.5,0.0,58.6,Clear
22314,16,2022-02-03,23.2,0.0,73.3,Clear
22315,16,2022-02-04,16.2,0.0,72.8,Clear
22316,16,2022-02-05,18.0,0.0,65.3,Clear
22317,16,2022-02-06,18.1,0.02,71.5,Cloudy
22318,16,2022-02-07,21.7,0.0,63.2,Clear
22319,16,2022-02-08,20.7,0.0,58.8,Clear
22320,16,2022-02-09,21.8,0.0,60.6,Clear
22321,16,2022-02-10,20.9,0.0,72.0,Clear
22322,16,2022-02-11,22.1,0.0,58.7,Clear
22323,16,2022-02-12,30.0,0.0,62.2,Clear
22324,16,2022-02-13,19.8,0.0,60.3,Clear
22325,16,2022-02-14,17.7,0.0,60.8,Clear
22326,16,2022-02-15,20.4,0.0,65.8,Clear
22327,16,2022-02-16,18.1,0.0,72.3,Clear
22328,16,2022-02-17,18.6,0.0,67.4,Clear
22329,16,2022-02-18,23.7,0.0,69.3,Clear
22330,16,2022-02-19,18.6,0.0,58.2,Clear
22331,16,2022-02-20,27.7,0.0,69.5,Clear
22332,16,2022-02-21,16.7,1.3,67.3,Cloudy
22333,16,2022-02-22,20.3,0.0,62.3,Clear
22334,16,2022-02-23,19.7,0.0,71.8,Clear
22335,16,2022-02-24,22.4,0.01,67.3,Cloudy
22336,16,2022-02-25,26.4,0.0,70.6,Clear
22337,16,2022-02-26,20.5,0.0,72.4,Clear
22338,16,2022-02-27,21.0,0.0,65.4,Clear
22339,16,2022-02-28,18.4,0.0,60.5,Clear
22340,16,2022-03-01,34.3,0.18,66.6,Cloudy
22341,16,2022-03-02,33.5,0.4,63.8,Cloudy
22342,16,2022-03-03,31.7,0.0,61.5,Clear
22343,16,2022-03-04,29.7,0.0,68.4,Clear
22344,16,2022-03-05,32.7,0.0,64.1,Clear
22345,16,2022-03-06,36.7,0.0,74.0,Clear
22346,16,2022-03-07,33.2,0.0,69.0,Clear
22347,16,2022-03-08,34.5,0.0,66.9,Clear
22348,16,2022-03-09,30.0,0.0,62.1,Clear
22349,16,2022-03-10,34.0,0.0,69.8,Clear
22350,16,2022-03-11,32.6,0.0,59.3,Clear
22351,16,2022-03-12,36.2,0.0,71.3,Clear
22352,16,2022-03-13,32.3,0.02,73.0,Cloudy
22353,16,2022-03-14,27.3,0.0,59.1,Clear
22354,16,2022-03-15,33.0,0.0,60.3,Clear
22355,16,2022-03-16,34.6,0.0,66.8,Clear
22356,16,2022-03-17,31.0,0.05,63.8,Cloudy
22357,16,2022-03-18,34.6,0.0,62.9,Clear
22358,16,2022-03-19,35.0,0.0,62.5,Clear
22359,16,2022-03-20,32.4,0.0,61.0,Clear
22360,16,2022-03-21,26.8,0.0,56.9,Clear
22361,16,2022-03-22,30.7,0.0,70.8,Clear
22362,16,2022-03-23,32.4,0.52,68.2,Cloudy
22363,16,2022-03-24,33.5,0.0,71.2,Clear
22364,16,2022-03-25,28.3,0.27,64.5,Cloudy
22365,16,2022-03-26,33.4,0.0,60.6,Clear
22366,16,2022-03-27,34.6,0.0,72.0,Clear
22367,16,2022-03-28,36.6,0.03,65.8,Cloudy
22368,16,2022-03-29,36.5,0.0,60.2,Clear
22369,16,2022-03-30,29.8,0.0,63.7,Clear
22370,16,2022-03-31,32.1,0.0,64.8,Clear
22371,16,2022-04-01,36.4,0.0,71.0,Clear
22372,16,2022-04-02,36.7,0.0,66.9,Clear
22373,16,2022-04-03,29.6,0.0,63.3,Clear
22374,16,2022-04-04,32.6,0.0,64.1,Clear
22375,16,2022-04-05,33.9,0.0,65.6,Clear
22376,16,2022-04-06,30.5,0.0,65.5,Clear
22377,16,2022-04-07,29.9,0.0,63.3,Clear
22378,16,2022-04-08,36.8,0.0,65.7,Clear
22379,16,2022-04-09,35.1,0.0,51.2,Clear
22380,16,2022-04-10,31.9,0.0,72.5,Clear
22381,16,2022-04-11,35.2,0.0,67.6,Clear
22382,16,2022-04-12,35.1,0.0,64.9,Clear
22383,16,2022-04-13,30.3,0.0,70.2,Clear
22384,16,2022-04-14,34.7,0.0,57.1,Clear
22385,16,2022-04-15,32.6,0.0,64.8,Clear
22386,16,2022-04-16,33.1,0.0,65.6,Clear
22387,16,2022-04-17,30.1,0.0,65.8,Clear
22388,16,2022-04-18,32.9,0.0,65.2,Clear
22389,16,2022-04-19,32.6,0.16,58.0,Cloudy
22390,16,2022-04-20,32.9,0.0,71.2,Clear
22391,16,2022-04-21,37.8,0.09,65.3,Cloudy
22392,16,2022-04-22,38.7,0.0,68.7,Clear
22393,16,2022-04-23,31.2,0.0,62.9,Clear
22394,16,2022-04-24,34.3,0.07,63.4,Cloudy
22395,16,2022-04-25,30.5,0.0,64.7,Clear
22396,16,2022-04-26,27.3,0.0,60.2,Clear
22397,16,2022-04-27,31.6,0.1,56.0,Cloudy
22398,16,2022-04-28,37.3,0.0,63.1,Clear
22399,16,2022-04-29,28.8,0.0,65.1,Clear
22400,16,2022-04-30,34.1,0.0,78.6,Clear
22401,16,2022-05-01,32.1,0.0,66.5,Clear
22402,16,2022-05-02,27.8,0.0,67.6,Clear
22403,16,2022-05-03,30.3,0.0,60.5,Clear
22404,16,2022-05-04,36.2,0.0,59.5,Clear
22405,16,2022-05-05,35.2,0.0,75.3,Clear
22406,16,2022-05-06,29.5,0.0,71.8,Clear
22407,16,2022-05-07,28.2,0.0,60.7,Clear
22408,16,2022-05-08,34.2,0.0,58.2,Clear
22409,16,2022-05-09,34.2,0.0,70.1,Clear
22410,16,2022-05-10,34.0,0.0,59.8,Clear
22411,16,2022-05-11,32.4,0.0,64.3,Clear
22412,16,2022-05-12,28.6,0.0,70.9,Clear
22413,16,2022-05-13,36.0,0.0,70.6,Clear
22414,16,2022-05-14,32.3,0.0,57.2,Clear
22415,16,2022-05-15,33.8,0.0,66.0,Clear
22416,16,2022-05-16,30.6,0.0,71.4,Clear
22417,16,2022-05-17,36.3,0.0,64.2,Clear
22418,16,2022-05-18,35.7,0.0,65.5,Clear
22419,16,2022-05-19,36.1,0.0,78.9,Clear
22420,16,2022-05-20,33.2,0.14,63.1,Cloudy
22421,16,2022-05-21,37.5,0.0,62.3,Clear
22422,16,2022-05-22,38.4,0.42,62.7,Cloudy
22423,16,2022-05-23,37.6,0.0,68.3,Clear
22424,16,2022-05-24,31.8,0.0,61.7,Clear
22425,16,2022-05-25,31.8,0.0,51.4,Clear
22426,16,2022-05-26,31.2,0.14,56.0,Cloudy
22427,16,2022-05-27,31.6,0.0,70.5,Clear
22428,16,2022-05-28,36.6,0.0,67.9,Clear
22429,16,2022-05-29,30.9,0.0,71.5,Clear
22430,16,2022-05-30,31.0,0.0,64.2,Clear
22431,16,2022-05-31,35.2,0.0,55.6,Clear
22432,16,2022-06-01,26.0,15.62,94.2,Rainy
22433,16,2022-06-02,27.6,19.89,90.5,Rainy
22434,16,2022-06-03,24.2,1.41,98.2,Cloudy
22435,16,2022-06-04,29.3,11.54,94.0,Rainy
22436,16,2022-06-05,25.7,0.0,97.0,Clear
22437,16,2022-06-06,27.4,2.54,91.4,Cloudy
22438,16,2022-06-07,30.0,0.0,94.4,Clear
22439,16,2022-06-08,28.2,14.29,91.7,Rainy
22440,16,2022-06-09,26.8,12.27,89.6,Rainy
22441,16,2022-06-10,23.5,2.76,96.7,Cloudy
22442,16,2022-06-11,25.2,0.0,88.0,Clear
22443,16,2022-06-12,21.6,12.45,91.8,Rainy
22444,16,2022-06-13,29.3,19.47,93.5,Rainy
22445,16,2022-06-14,23.9,16.15,83.6,Rainy
22446,16,2022-06-15,23.5,0.0,104.6,Clear
22447,16,2022-06-16,28.5,0.0,98.4,Clear
22448,16,2022-06-17,25.4,9.77,109.4,Rainy
22449,16,2022-06-18,27.2,9.85,86.8,Rainy
22450,16,2022-06-19,27.3,25.6,89.2,Rainy
22451,16,2022-06-20,25.0,21.73,97.4,Rainy
22452,16,2022-06-21,26.1,0.0,82.4,Clear
22453,16,2022-06-22,26.7,10.28,82.8,Rainy
22454,16,2022-06-23,25.4,13.17,87.6,Rainy
22455,16,2022-06-24,28.3,10.36,97.2,Rainy
22456,16,2022-06-25,24.9,20.36,95.2,Rainy
22457,16,2022-06-26,26.2,1.08,91.9,Cloudy
22458,16,2022-06-27,24.6,18.77,95.6,Rainy
22459,16,2022-06-28,24.8,0.0,87.8,Clear
22460,16,2022-06-29,23.4,0.0,95.6,Clear
22461,16,2022-06-30,25.5,4.15,85.0,Cloudy
22462,16,2022-07-01,23.3,3.62,91.3,Cloudy
22463,16,2022-07-02,24.7,36.51,82.1,Rainy
22464,16,2022-07-03,27.4,11.78,88.6,Rainy
22465,16,2022-07-04,27.7,17.91,85.4,Rainy
22466,16,2022-07-05,22.2,22.46,100.4,Rainy
22467,16,2022-07-06,27.4,0.0,90.3,Clear
22468,16,2022-07-07,29.9,22.6,101.0,Rainy
22469,16,2022-07-08,21.6,0.0,93.6,Clear
22470,16,2022-07-09,26.9,0.56,84.8,Cloudy
22471,16,2022-07-10,26.6,24.13,95.9,Rainy
22472,16,2022-07-11,29.4,0.0,82.9,Clear
22473,16,2022-07-12,24.1,1.43,89.5,Cloudy
22474,16,2022-07-13,23.1,17.44,84.2,Rainy
22475,16,2022-07-14,27.3,4.62,97.8,Cloudy
22476,16,2022-07-15,24.0,4.29,90.6,Cloudy
22477,16,2022-07-16,24.9,2.34,97.0,Cloudy
22478,16,2022-07-17,26.5,10.99,94.3,Rainy
22479,16,2022-07-18,27.2,0.0,88.0,Clear
22480,16,2022-07-19,25.3,0.0,79.9,Clear
22481,16,2022-07-20,25.4,17.08,96.0,Rainy
22482,16,2022-07-21,28.7,0.0,99.9,Clear
22483,16,2022-07-22,27.8,2.69,88.4,Cloudy
22484,16,2022-07-23,28.9,35.08,95.8,Rainy
22485,16,2022-07-24,26.3,0.0,94.8,Clear
22486,16,2022-07-25,27.5,6.79,92.0,Rainy
22487,16,2022-07-26,24.6,1.12,90.6,Cloudy
22488,16,2022-07-27,29.8,1.62,94.8,Cloudy
22489,16,2022-07-28,30.9,10.39,82.0,Rainy
22490,16,2022-07-29,24.3,5.37,98.3,Rainy
22491,16,2022-07-30,26.9,0.0,89.7,Clear
22492,16,2022-07-31,26.1,0.0,86.0,Clear
22493,16,2022-08-01,25.8,13.92,109.5,Rainy
22494,16,2022-08-02,24.7,40.84,82.3,Rainy
22495,16,2022-08-03,28.1,51.63,87.8,Rainy
22496,16,2022-08-04,24.7,0.61,87.7,Cloudy
22497,16,2022-08-05,30.7,0.0,89.7,Clear
22498,16,2022-08-06,27.4,0.0,87.8,Clear
22499,16,2022-08-07,29.6,48.77,87.4,Rainy
22500,16,2022-08-08,23.7,7.05,97.4,Rainy
22501,16,2022-08-09,27.1,40.05,88.5,Rainy
22502,16,2022-08-10,26.9,6.06,96.4,Rainy
22503,16,2022-08-11,25.3,23.22,84.9,Rainy
22504,16,2022-08-12,25.2,0.0,88.1,Clear
22505,16,2022-08-13,26.8,0.0,100.6,Clear
22506,16,2022-08-14,26.2,0.0,89.2,Clear
22507,16,2022-08-15,23.5,0.0,100.2,Clear
22508,16,2022-08-16,24.3,5.94,92.3,Rainy
22509,16,2022-08-17,30.8,0.0,93.3,Clear
22510,16,2022-08-18,29.3,6.33,91.9,Rainy
22511,16,2022-08-19,28.0,4.39,97.9,Cloudy
22512,16,2022-08-20,28.5,4.29,78.3,Cloudy
22513,16,2022-08-21,24.5,0.0,92.3,Clear
22514,16,2022-08-22,22.5,48.05,88.4,Rainy
22515,16,2022-08-23,24.5,0.0,85.1,Clear
22516,16,2022-08-24,28.2,0.0,88.1,Clear
22517,16,2022-08-25,24.9,0.0,92.8,Clear
22518,16,2022-08-26,24.6,27.97,98.9,Rainy
22519,16,2022-08-27,27.4,16.91,90.0,Rainy
22520,16,2022-08-28,26.5,0.0,81.3,Clear
22521,16,2022-08-29,29.6,34.13,90.0,Rainy
22522,16,2022-08-30,25.8,27.69,86.1,Rainy
22523,16,2022-08-31,23.0,3.74,98.1,Cloudy
22524,16,2022-09-01,26.6,0.0,84.6,Clear
22525,16,2022-09-02,28.7,0.0,88.8,Clear
22526,16,2022-09-03,23.1,0.0,91.7,Clear
22527,16,2022-09-04,28.7,0.0,97.9,Clear
22528,16,2022-09-05,28.5,5.72,93.5,Rainy
22529,16,2022-09-06,24.3,6.17,95.3,Rainy
22530,16,2022-09-07,25.0,2.3,101.8,Cloudy
22531,16,2022-09-08,28.1,10.25,91.1,Rainy
22532,16,2022-09-09,29.2,5.8,86.1,Rainy
22533,16,2022-09-10,22.6,19.68,91.5,Rainy
22534,16,2022-09-11,26.2,4.66,93.4,Cloudy
22535,16,2022-09-12,26.3,26.91,90.8,Rainy
22536,16,2022-09-13,23.2,0.0,89.8,Clear
22537,16,2022-09-14,23.7,0.0,99.0,Clear
22538,16,2022-09-15,27.0,19.74,98.6,Rainy
22539,16,2022-09-16,29.4,0.0,93.3,Clear
22540,16,2022-09-17,26.5,6.62,94.0,Rainy
22541,16,2022-09-18,27.0,29.33,93.3,Rainy
22542,16,2022-09-19,23.2,7.59,85.9,Rainy
22543,16,2022-09-20,27.2,0.0,103.8,Clear
22544,16,2022-09-21,25.8,3.64,93.4,Cloudy
22545,16,2022-09-22,23.9,14.69,95.9,Rainy
22546,16,2022-09-23,28.8,15.12,95.5,Rainy
22547,16,2022-09-24,25.1,2.31,90.2,Cloudy
22548,16,2022-09-25,27.3,0.0,98.8,Clear
22549,16,2022-09-26,20.7,0.0,89.5,Cloudy
22550,16,2022-09-27,21.7,0.0,92.8,Clear
22551,16,2022-09-28,27.7,0.0,93.1,Clear
22552,16,2022-09-29,30.5,25.45,95.8,Rainy
22553,16,2022-09-30,26.4,11.94,94.4,Rainy
22554,16,2022-10-01,25.8,0.0,85.8,Clear
22555,16,2022-10-02,29.1,0.0,78.8,Clear
22556,16,2022-10-03,31.2,0.0,87.5,Clear
22557,16,2022-10-04,30.6,0.0,77.6,Clear
22558,16,2022-10-05,30.1,0.0,85.3,Clear
22559,16,2022-10-06,27.6,0.0,79.9,Clear
22560,16,2022-10-07,29.4,0.0,84.2,Clear
22561,16,2022-10-08,26.6,0.0,78.1,Clear
22562,16,2022-10-09,28.4,0.0,68.7,Clear
22563,16,2022-10-10,26.1,0.0,75.4,Clear
22564,16,2022-10-11,24.6,0.0,76.3,Clear
22565,16,2022-10-12,32.1,0.0,78.7,Clear
22566,16,2022-10-13,25.2,0.0,88.7,Clear
22567,16,2022-10-14,28.2,0.0,71.1,Clear
22568,16,2022-10-15,26.5,0.0,85.4,Clear
22569,16,2022-10-16,28.3,0.0,71.4,Clear
22570,16,2022-10-17,27.5,0.0,78.6,Clear
22571,16,2022-10-18,25.7,0.0,75.5,Clear
22572,16,2022-10-19,23.2,0.0,84.9,Clear
22573,16,2022-10-20,25.5,0.0,90.3,Clear
22574,16,2022-10-21,27.7,0.0,81.0,Clear
22575,16,2022-10-22,28.3,0.0,72.6,Clear
22576,16,2022-10-23,28.9,0.0,82.2,Clear
22577,16,2022-10-24,26.9,0.0,78.4,Clear
22578,16,2022-10-25,30.7,0.0,76.4,Clear
22579,16,2022-10-26,28.2,0.0,69.6,Clear
22580,16,2022-10-27,27.2,0.0,91.8,Clear
22581,16,2022-10-28,27.3,0.0,83.1,Clear
22582,16,2022-10-29,30.6,0.0,76.6,Clear
22583,16,2022-10-30,29.3,0.43,79.1,Cloudy
22584,16,2022-10-31,26.9,7.4,72.8,Rainy
22585,16,2022-11-01,24.6,0.0,81.4,Clear
22586,16,2022-11-02,30.9,0.0,80.2,Clear
22587,16,2022-11-03,27.0,0.0,80.2,Clear
22588,16,2022-11-04,23.3,0.0,74.9,Clear
22589,16,2022-11-05,25.1,4.0,77.0,Cloudy
22590,16,2022-11-06,29.8,0.0,81.2,Clear
22591,16,2022-11-07,28.6,0.0,73.7,Clear
22592,16,2022-11-08,29.4,0.0,81.6,Clear
22593,16,2022-11-09,24.9,0.0,77.9,Clear
22594,16,2022-11-10,30.3,0.0,81.3,Clear
22595,16,2022-11-11,30.6,0.0,76.3,Clear
22596,16,2022-11-12,30.1,0.0,82.8,Clear
22597,16,2022-11-13,27.6,0.0,78.4,Clear
22598,16,2022-11-14,30.2,0.0,75.0,Clear
22599,16,2022-11-15,26.9,0.0,73.7,Clear
22600,16,2022-11-16,26.6,0.0,81.9,Clear
22601,16,2022-11-17,29.0,0.0,85.1,Clear
