po_id,supplier_id,store_id,order_date,expected_delivery,status,total_cost
15519,4,16,2023-03-16,2023-03-24,DELIVERED,46946.71
15520,2,20,2023-03-16,2023-03-20,DELIVERED,13797.3
15521,4,22,2023-03-16,2023-03-24,DELIVERED,9074.65
15522,2,1,2023-03-17,2023-03-20,DELIVERED,36273.0
15523,4,6,2023-03-17,2023-03-25,DELIVERED,24146.46
15524,1,7,2023-03-17,2023-03-19,DELIVERED,69550.83
15525,1,8,2023-03-17,2023-03-20,DELIVERED,118299.7
15526,4,11,2023-03-17,2023-03-24,DELIVERED,93484.12
15527,4,11,2023-03-17,2023-03-24,DELIVERED,110936.0
15528,2,12,2023-03-17,2023-03-20,DELIVERED,25841.79
15529,6,15,2023-03-17,2023-03-22,DELIVERED,51934.95
15530,4,16,2023-03-17,2023-03-26,DELIVERED,46946.71
15531,1,17,2023-03-17,2023-03-20,DELIVERED,32709.81
15532,2,20,2023-03-17,2023-03-20,DELIVERED,13797.3
15533,7,20,2023-03-17,2023-03-22,DELIVERED,93584.64
15534,4,22,2023-03-17,2023-03-25,DELIVERED,9074.65
15535,4,24,2023-03-17,2023-03-24,DELIVERED,25391.54
15536,2,1,2023-03-18,2023-03-22,DELIVERED,37256.1
15537,1,1,2023-03-18,2023-03-21,DELIVERED,19841.44
15538,1,1,2023-03-18,2023-03-20,DELIVERED,44034.8
15539,2,2,2023-03-18,2023-03-21,DELIVERED,81095.04
15540,1,2,2023-03-18,2023-03-21,DELIVERED,19852.2
15541,5,3,2023-03-18,2023-03-23,DELIVERED,66707.76
15542,7,5,2023-03-18,2023-03-23,DELIVERED,96021.74
15543,4,6,2023-03-18,2023-03-27,DELIVERED,24146.46
15544,1,7,2023-03-18,2023-03-21,DELIVERED,71812.98
15545,1,8,2023-03-18,2023-03-20,DELIVERED,122432.2
15546,1,10,2023-03-18,2023-03-21,DELIVERED,24377.3
15547,4,11,2023-03-18,2023-03-26,DELIVERED,93484.12
15548,4,11,2023-03-18,2023-03-25,DELIVERED,110936.0
15549,2,12,2023-03-18,2023-03-22,DELIVERED,26759.25
15550,6,15,2023-03-18,2023-03-23,DELIVERED,55925.88
15551,1,17,2023-03-18,2023-03-22,DELIVERED,21164.92
15552,1,17,2023-03-18,2023-03-22,DELIVERED,33567.21
15553,7,20,2023-03-18,2023-03-23,DELIVERED,93584.64
15554,4,22,2023-03-18,2023-03-26,DELIVERED,9469.2
15555,4,24,2023-03-18,2023-03-25,DELIVERED,12676.18
15556,4,24,2023-03-18,2023-03-24,DELIVERED,25391.54
15557,2,1,2023-03-19,2023-03-23,DELIVERED,37256.1
15558,1,1,2023-03-19,2023-03-21,DELIVERED,19841.44
15559,1,1,2023-03-19,2023-03-21,DELIVERED,45534.7
15560,2,2,2023-03-19,2023-03-23,DELIVERED,81095.04
15561,1,2,2023-03-19,2023-03-22,DELIVERED,21014.28
15562,5,3,2023-03-19,2023-03-23,DELIVERED,70300.86
15563,5,3,2023-03-19,2023-03-23,DELIVERED,156231.04
15564,7,5,2023-03-19,2023-03-24,DELIVERED,99921.1
15565,1,6,2023-03-19,2023-03-21,DELIVERED,44374.4
15566,4,6,2023-03-19,2023-03-28,DELIVERED,24777.74
15567,1,8,2023-03-19,2023-03-22,DELIVERED,122432.2
15568,1,10,2023-03-19,2023-03-21,DELIVERED,25122.25
15569,1,10,2023-03-19,2023-03-21,DELIVERED,20045.88
15570,4,11,2023-03-19,2023-03-26,DELIVERED,93484.12
15571,2,12,2023-03-19,2023-03-23,DELIVERED,26759.25
15572,2,14,2023-03-19,2023-03-26,DELIVERED,24264.8
15573,6,15,2023-03-19,2023-03-24,DELIVERED,57088.8
15574,1,17,2023-03-19,2023-03-22,DELIVERED,21164.92
15575,1,17,2023-03-19,2023-03-23,DELIVERED,33567.21
15576,7,20,2023-03-19,2023-03-23,DELIVERED,96265.45
15577,4,22,2023-03-19,2023-03-27,DELIVERED,9863.75
15578,4,24,2023-03-19,2023-03-25,DELIVERED,12676.18
15579,4,24,2023-03-19,2023-03-25,DELIVERED,25391.54
15580,1,1,2023-03-20,2023-03-23,DELIVERED,19841.44
15581,2,2,2023-03-20,2023-03-24,DELIVERED,81095.04
15582,1,2,2023-03-20,2023-03-23,DELIVERED,21014.28
15583,5,3,2023-03-20,2023-03-25,DELIVERED,70300.86
15584,5,3,2023-03-20,2023-03-24,DELIVERED,156231.04
15585,7,5,2023-03-20,2023-03-24,DELIVERED,99921.1
15586,1,6,2023-03-20,2023-03-22,DELIVERED,44374.4
15587,4,6,2023-03-20,2023-03-28,DELIVERED,25330.11
15588,1,10,2023-03-20,2023-03-23,DELIVERED,25756.25
15589,1,10,2023-03-20,2023-03-23,DELIVERED,20045.88
15590,4,11,2023-03-20,2023-03-28,DELIVERED,93484.12
15591,2,14,2023-03-20,2023-03-26,DELIVERED,24264.8
15592,7,15,2023-03-20,2023-03-24,DELIVERED,264912.77
15593,5,15,2023-03-20,2023-03-25,DELIVERED,66549.4
15594,1,17,2023-03-20,2023-03-23,DELIVERED,21164.92
15595,7,20,2023-03-20,2023-03-25,DELIVERED,96265.45
15596,4,22,2023-03-20,2023-03-27,DELIVERED,10021.57
15597,4,24,2023-03-20,2023-03-26,DELIVERED,12676.18
15598,4,24,2023-03-20,2023-03-26,DELIVERED,25391.54
15599,5,3,2023-03-21,2023-03-25,DELIVERED,70300.86
15600,5,3,2023-03-21,2023-03-26,DELIVERED,156231.04
15601,7,5,2023-03-21,2023-03-25,DELIVERED,99921.1
15602,4,6,2023-03-21,2023-03-30,DELIVERED,25645.75
15603,4,11,2023-03-21,2023-03-28,DELIVERED,96431.08
15604,4,12,2023-03-21,2023-03-29,DELIVERED,24541.01
15605,2,14,2023-03-21,2023-03-28,DELIVERED,24264.8
15606,7,15,2023-03-21,2023-03-26,DELIVERED,264912.77
15607,5,15,2023-03-21,2023-03-26,DELIVERED,70807.3
15608,1,17,2023-03-21,2023-03-24,DELIVERED,22294.72
15609,7,20,2023-03-21,2023-03-25,DELIVERED,96265.45
15610,4,22,2023-03-21,2023-03-28,DELIVERED,10021.57
15611,4,24,2023-03-21,2023-03-27,DELIVERED,12676.18
15612,4,24,2023-03-21,2023-03-28,DELIVERED,25391.54
15613,5,3,2023-03-22,2023-03-27,DELIVERED,70300.86
15614,7,3,2023-03-22,2023-03-26,DELIVERED,563944.94
15615,5,3,2023-03-22,2023-03-26,DELIVERED,159637.24
15616,7,5,2023-03-22,2023-03-27,DELIVERED,99921.1
15617,4,6,2023-03-22,2023-03-30,DELIVERED,26750.49
15618,1,8,2023-03-22,2023-03-24,DELIVERED,32967.03
15619,4,11,2023-03-22,2023-03-29,DELIVERED,99173.39
15620,4,12,2023-03-22,2023-03-29,DELIVERED,25330.11
15621,2,14,2023-03-22,2023-03-28,DELIVERED,25255.2
15622,7,15,2023-03-22,2023-03-26,DELIVERED,264912.77
15623,5,15,2023-03-22,2023-03-26,DELIVERED,70807.3
15624,1,21,2023-03-22,2023-03-26,DELIVERED,115875.3
15625,4,22,2023-03-22,2023-03-30,DELIVERED,15837.9
15626,4,24,2023-03-22,2023-03-29,DELIVERED,12676.18
15627,4,24,2023-03-22,2023-03-29,DELIVERED,25391.54
15628,7,3,2023-03-23,2023-03-27,DELIVERED,563944.94
15629,2,5,2023-03-23,2023-03-27,DELIVERED,31864.2
15630,4,6,2023-03-23,2023-04-01,DELIVERED,26750.49
15631,1,8,2023-03-23,2023-03-25,DELIVERED,32967.03
15632,4,12,2023-03-23,2023-03-31,DELIVERED,26040.3
15633,2,14,2023-03-23,2023-03-29,DELIVERED,25255.2
15634,7,15,2023-03-23,2023-03-28,DELIVERED,272955.2
15635,5,15,2023-03-23,2023-03-28,DELIVERED,70807.3
15636,1,21,2023-03-23,2023-03-27,DELIVERED,115875.3
15637,4,22,2023-03-23,2023-03-31,DELIVERED,15837.9
15638,4,24,2023-03-23,2023-03-29,DELIVERED,12676.18
15639,4,24,2023-03-23,2023-03-30,DELIVERED,25923.3
15640,7,3,2023-03-24,2023-03-29,DELIVERED,563944.94
15641,2,5,2023-03-24,2023-03-28,DELIVERED,31864.2
15642,4,6,2023-03-24,2023-04-01,DELIVERED,27776.32
15643,4,12,2023-03-24,2023-04-01,DELIVERED,26040.3
15644,2,14,2023-03-24,2023-03-31,DELIVERED,26431.3
15645,5,15,2023-03-24,2023-03-28,DELIVERED,70807.3
15646,6,17,2023-03-24,2023-03-29,DELIVERED,78216.32
15647,1,21,2023-03-24,2023-03-27,DELIVERED,115875.3
15648,4,22,2023-03-24,2023-03-31,DELIVERED,15837.9
15649,4,24,2023-03-24,2023-03-30,DELIVERED,12676.18
15650,1,24,2023-03-24,2023-03-29,DELIVERED,16612.1
15651,7,3,2023-03-25,2023-03-30,DELIVERED,563944.94
15652,2,5,2023-03-25,2023-03-29,DELIVERED,33180.33
15653,4,12,2023-03-25,2023-04-01,DELIVERED,26040.3
15654,2,14,2023-03-25,2023-04-01,DELIVERED,27112.2
15655,1,15,2023-03-25,2023-03-28,DELIVERED,42933.78
15656,6,17,2023-03-25,2023-03-30,DELIVERED,78216.32
15657,3,17,2023-03-25,2023-03-30,DELIVERED,23585.0
15658,1,21,2023-03-25,2023-03-29,DELIVERED,115875.3
15659,7,21,2023-03-25,2023-03-29,DELIVERED,27740.68
15660,4,22,2023-03-25,2023-04-01,DELIVERED,15837.9
15661,7,22,2023-03-25,2023-03-29,DELIVERED,12117.04
15662,1,23,2023-03-25,2023-03-28,DELIVERED,31505.58
15663,1,24,2023-03-25,2023-03-30,DELIVERED,16612.1
15664,3,3,2023-03-26,2023-03-30,DELIVERED,149469.6
15665,2,3,2023-03-26,2023-03-30,DELIVERED,57120.38
15666,1,5,2023-03-26,2023-03-29,DELIVERED,43198.4
15667,2,5,2023-03-26,2023-03-30,DELIVERED,33180.33
15668,6,11,2023-03-26,2023-03-30,DELIVERED,114551.45
15669,4,12,2023-03-26,2023-04-03,DELIVERED,26040.3
15670,1,15,2023-03-26,2023-03-29,DELIVERED,44043.18
15671,6,17,2023-03-26,2023-03-31,DELIVERED,78216.32
15672,3,17,2023-03-26,2023-04-01,DELIVERED,23585.0
15673,7,21,2023-03-26,2023-03-30,DELIVERED,27740.68
15674,4,22,2023-03-26,2023-04-03,DELIVERED,15837.9
15675,7,22,2023-03-26,2023-03-29,DELIVERED,12117.04
15676,1,23,2023-03-26,2023-03-29,DELIVERED,31505.58
15677,1,24,2023-03-26,2023-03-31,DELIVERED,17008.3
15678,3,3,2023-03-27,2023-04-01,DELIVERED,149469.6
15679,2,3,2023-03-27,2023-03-31,DELIVERED,58649.48
15680,1,5,2023-03-27,2023-03-30,DELIVERED,43198.4
15681,7,6,2023-03-27,2023-04-01,DELIVERED,64680.0
15682,6,11,2023-03-27,2023-04-01,DELIVERED,114551.45
15683,4,12,2023-03-27,2023-04-03,DELIVERED,26040.3
15684,1,15,2023-03-27,2023-03-30,DELIVERED,44043.18
15685,6,17,2023-03-27,2023-04-01,DELIVERED,82406.48
15686,3,17,2023-03-27,2023-04-01,DELIVERED,25079.6
15687,7,21,2023-03-27,2023-03-31,DELIVERED,27740.68
15688,4,22,2023-03-27,2023-04-03,DELIVERED,15837.9
15689,7,22,2023-03-27,2023-03-30,DELIVERED,12117.04
15690,1,23,2023-03-27,2023-03-30,DELIVERED,31505.58
15691,1,24,2023-03-27,2023-03-31,DELIVERED,17008.3
15692,3,3,2023-03-28,2023-04-01,DELIVERED,149469.6
15693,2,3,2023-03-28,2023-03-31,DELIVERED,58649.48
15694,1,5,2023-03-28,2023-03-30,DELIVERED,43198.4
15695,7,6,2023-03-28,2023-04-02,DELIVERED,64680.0
15696,1,8,2023-03-28,2023-03-30,DELIVERED,26328.32
15697,6,11,2023-03-28,2023-04-01,DELIVERED,114551.45
15698,1,12,2023-03-28,2023-03-30,DELIVERED,33138.51
15699,4,12,2023-03-28,2023-04-05,DELIVERED,26277.03
15700,6,17,2023-03-28,2023-04-03,DELIVERED,82406.48
15701,3,17,2023-03-28,2023-04-02,DELIVERED,25079.6
15702,2,20,2023-03-28,2023-03-31,DELIVERED,9532.6
15703,5,21,2023-03-28,2023-04-01,DELIVERED,69372.94
15704,7,21,2023-03-28,2023-04-01,DELIVERED,28465.25
15705,4,22,2023-03-28,2023-04-04,DELIVERED,15837.9
15706,7,22,2023-03-28,2023-03-31,DELIVERED,12497.68
15707,1,24,2023-03-28,2023-04-02,DELIVERED,17008.3
15708,1,1,2023-03-29,2023-04-01,DELIVERED,115654.9
15709,3,3,2023-03-29,2023-04-02,DELIVERED,149469.6
15710,2,3,2023-03-29,2023-04-02,DELIVERED,58649.48
15711,7,6,2023-03-29,2023-04-03,DELIVERED,65856.0
15712,1,8,2023-03-29,2023-03-31,DELIVERED,26328.32
15713,6,11,2023-03-29,2023-04-02,DELIVERED,114551.45
15714,3,11,2023-03-29,2023-04-03,DELIVERED,38961.06
15715,1,12,2023-03-29,2023-03-31,DELIVERED,34124.52
15716,3,17,2023-03-29,2023-04-04,DELIVERED,25079.6
15717,2,20,2023-03-29,2023-04-02,DELIVERED,9532.6
15718,5,21,2023-03-29,2023-04-02,DELIVERED,69372.94
15719,4,22,2023-03-29,2023-04-05,DELIVERED,15837.9
15720,1,1,2023-03-30,2023-04-02,DELIVERED,118354.8
15721,3,2,2023-03-30,2023-04-03,DELIVERED,19838.44
15722,7,4,2023-03-30,2023-04-03,DELIVERED,31593.12
15723,7,6,2023-03-30,2023-04-04,DELIVERED,66528.0
15724,3,11,2023-03-30,2023-04-04,DELIVERED,38961.06
15725,2,20,2023-03-30,2023-04-02,DELIVERED,9842.1
15726,5,21,2023-03-30,2023-04-03,DELIVERED,69372.94
15727,1,1,2023-03-31,2023-04-02,DELIVERED,118354.8
15728,1,1,2023-03-31,2023-04-03,DELIVERED,65832.96
15729,3,2,2023-03-31,2023-04-04,DELIVERED,20094.09
15730,7,4,2023-03-31,2023-04-04,DELIVERED,31593.12
15731,7,6,2023-03-31,2023-04-05,DELIVERED,66528.0
15732,4,7,2023-03-31,2023-04-09,DELIVERED,95203.18
15733,7,11,2023-03-31,2023-04-04,DELIVERED,564432.36
15734,3,11,2023-03-31,2023-04-04,DELIVERED,38961.06
15735,1,16,2023-03-31,2023-04-04,DELIVERED,14908.4
15736,1,16,2023-03-31,2023-04-03,DELIVERED,44091.4
15737,5,21,2023-03-31,2023-04-03,DELIVERED,69372.94
15738,7,24,2023-03-31,2023-04-04,DELIVERED,26376.0
15739,1,1,2023-04-01,2023-04-03,DELIVERED,65832.96
15740,3,2,2023-04-01,2023-04-06,DELIVERED,20963.3
15741,7,4,2023-04-01,2023-04-06,DELIVERED,31593.12
15742,4,7,2023-04-01,2023-04-09,DELIVERED,95203.18
15743,2,8,2023-04-01,2023-04-04,DELIVERED,23522.0
15744,7,11,2023-04-01,2023-04-05,DELIVERED,564432.36
15745,3,11,2023-04-01,2023-04-05,DELIVERED,38961.06
15746,5,11,2023-04-01,2023-04-06,DELIVERED,158725.05
15747,3,12,2023-04-01,2023-04-06,DELIVERED,22874.8
15748,5,14,2023-04-01,2023-04-07,DELIVERED,71303.12
15749,1,16,2023-04-01,2023-04-04,DELIVERED,15494.96
15750,1,16,2023-04-01,2023-04-05,DELIVERED,44091.4
15751,1,17,2023-04-01,2023-04-05,DELIVERED,102035.99
15752,7,24,2023-04-01,2023-04-06,DELIVERED,26376.0
15753,1,1,2023-04-02,2023-04-04,DELIVERED,65832.96
15754,3,2,2023-04-02,2023-04-07,DELIVERED,20963.3
15755,7,4,2023-04-02,2023-04-06,DELIVERED,31593.12
15756,4,7,2023-04-02,2023-04-10,DELIVERED,98805.02
15757,2,8,2023-04-02,2023-04-05,DELIVERED,23522.0
15758,7,11,2023-04-02,2023-04-07,DELIVERED,564432.36
15759,3,11,2023-04-02,2023-04-07,DELIVERED,38961.06
15760,5,11,2023-04-02,2023-04-07,DELIVERED,158725.05
15761,3,12,2023-04-02,2023-04-07,DELIVERED,22874.8
15762,5,14,2023-04-02,2023-04-09,DELIVERED,71303.12
15763,1,16,2023-04-02,2023-04-06,DELIVERED,15494.96
15764,1,16,2023-04-02,2023-04-06,DELIVERED,44091.4
15765,1,17,2023-04-02,2023-04-05,DELIVERED,102035.99
15766,1,21,2023-04-02,2023-04-06,DELIVERED,66433.0
15767,7,24,2023-04-02,2023-04-07,DELIVERED,26376.0
15768,1,6,2023-04-03,2023-04-06,DELIVERED,26585.6
15769,4,7,2023-04-03,2023-04-11,DELIVERED,98805.02
15770,2,8,2023-04-03,2023-04-06,DELIVERED,24048.15
15771,7,11,2023-04-03,2023-04-08,DELIVERED,582466.9
15772,5,11,2023-04-03,2023-04-07,DELIVERED,166215.8
15773,3,12,2023-04-03,2023-04-08,DELIVERED,24761.6
15774,5,14,2023-04-03,2023-04-09,DELIVERED,73346.84
15775,1,16,2023-04-03,2023-04-06,DELIVERED,15494.96
15776,1,17,2023-04-03,2023-04-07,DELIVERED,102035.99
15777,1,21,2023-04-03,2023-04-06,DELIVERED,66433.0
15778,7,24,2023-04-03,2023-04-08,DELIVERED,27888.0
15779,1,5,2023-04-04,2023-04-07,DELIVERED,17084.76
15780,1,6,2023-04-04,2023-04-07,DELIVERED,27100.16
15781,4,7,2023-04-04,2023-04-12,DELIVERED,98805.02
15782,5,11,2023-04-04,2023-04-08,DELIVERED,166215.8
15783,3,12,2023-04-04,2023-04-08,DELIVERED,26235.0
15784,5,14,2023-04-04,2023-04-11,DELIVERED,75390.56
15785,1,17,2023-04-04,2023-04-08,DELIVERED,102035.99
15786,1,21,2023-04-04,2023-04-08,DELIVERED,66433.0
15787,1,2,2023-04-05,2023-04-08,DELIVERED,115985.5
15788,1,5,2023-04-05,2023-04-08,DELIVERED,17084.76
15789,1,6,2023-04-05,2023-04-07,DELIVERED,27100.16
15790,4,7,2023-04-05,2023-04-14,DELIVERED,98805.02
15791,2,9,2023-04-05,2023-04-08,DELIVERED,37086.6
15792,5,11,2023-04-05,2023-04-10,DELIVERED,166215.8
15793,3,12,2023-04-05,2023-04-09,DELIVERED,26235.0
15794,5,14,2023-04-05,2023-04-11,DELIVERED,75390.56
15795,1,21,2023-04-05,2023-04-09,DELIVERED,66433.0
15796,4,25,2023-04-05,2023-04-13,DELIVERED,72452.3
15797,3,25,2023-04-05,2023-04-09,DELIVERED,37868.82
15798,4,25,2023-04-05,2023-04-13,DELIVERED,23777.6
15799,1,2,2023-04-06,2023-04-08,DELIVERED,115985.5
15800,6,2,2023-04-06,2023-04-12,DELIVERED,75998.0
15801,1,5,2023-04-06,2023-04-09,DELIVERED,17084.76
15802,4,7,2023-04-06,2023-04-14,DELIVERED,98805.02
15803,2,9,2023-04-06,2023-04-09,DELIVERED,37086.6
15804,5,14,2023-04-06,2023-04-13,DELIVERED,75390.56
15805,4,25,2023-04-06,2023-04-13,DELIVERED,74180.52
15806,3,25,2023-04-06,2023-04-10,DELIVERED,37868.82
15807,4,25,2023-04-06,2023-04-13,DELIVERED,23777.6
15808,1,2,2023-04-07,2023-04-10,DELIVERED,118960.9
15809,6,2,2023-04-07,2023-04-12,DELIVERED,80311.4
15810,1,7,2023-04-07,2023-04-10,DELIVERED,233568.9
15811,4,7,2023-04-07,2023-04-16,DELIVERED,98805.02
15812,1,7,2023-04-07,2023-04-10,DELIVERED,50941.44
15813,4,8,2023-04-07,2023-04-16,DELIVERED,37686.08
15814,2,9,2023-04-07,2023-04-10,DELIVERED,37086.6
15815,5,10,2023-04-07,2023-04-12,DELIVERED,30578.52
15816,4,11,2023-04-07,2023-04-14,DELIVERED,67860.0
15817,1,17,2023-04-07,2023-04-10,DELIVERED,43087.77
15818,1,20,2023-04-07,2023-04-09,DELIVERED,17195.7
15819,4,25,2023-04-07,2023-04-15,DELIVERED,77371.08
15820,3,25,2023-04-07,2023-04-11,DELIVERED,37868.82
15821,4,25,2023-04-07,2023-04-14,DELIVERED,23777.6
15822,6,2,2023-04-08,2023-04-14,DELIVERED,84706.96
15823,2,5,2023-04-08,2023-04-11,DELIVERED,30455.1
15824,1,5,2023-04-08,2023-04-11,DELIVERED,41055.11
15825,2,6,2023-04-08,2023-04-12,DELIVERED,26419.45
15826,1,7,2023-04-08,2023-04-11,DELIVERED,233568.9
15827,4,7,2023-04-08,2023-04-17,DELIVERED,102161.28
15828,1,7,2023-04-08,2023-04-11,DELIVERED,50941.44
15829,4,8,2023-04-08,2023-04-17,DELIVERED,37686.08
15830,5,10,2023-04-08,2023-04-12,DELIVERED,30578.52
15831,4,11,2023-04-08,2023-04-15,DELIVERED,67860.0
15832,1,17,2023-04-08,2023-04-11,DELIVERED,43087.77
15833,1,17,2023-04-08,2023-04-11,DELIVERED,65918.68
15834,1,20,2023-04-08,2023-04-11,DELIVERED,17583.99
15835,3,21,2023-04-08,2023-04-14,DELIVERED,22980.8
15836,1,22,2023-04-08,2023-04-11,DELIVERED,17268.21
15837,4,22,2023-04-08,2023-04-16,DELIVERED,11352.8
15838,4,25,2023-04-08,2023-04-15,DELIVERED,80960.46
15839,3,25,2023-04-08,2023-04-12,DELIVERED,37868.82
15840,5,25,2023-04-08,2023-04-13,DELIVERED,66943.65
15841,4,25,2023-04-08,2023-04-15,DELIVERED,24837.12
15842,6,2,2023-04-09,2023-04-15,DELIVERED,88732.8
15843,2,5,2023-04-09,2023-04-13,DELIVERED,30455.1
15844,1,5,2023-04-09,2023-04-11,DELIVERED,42659.87
15845,2,6,2023-04-09,2023-04-12,DELIVERED,27302.93
15846,4,7,2023-04-09,2023-04-18,DELIVERED,68773.5
15847,1,7,2023-04-09,2023-04-12,DELIVERED,241889.0
15848,1,7,2023-04-09,2023-04-12,DELIVERED,50941.44
15849,4,8,2023-04-09,2023-04-17,DELIVERED,40447.56
15850,5,10,2023-04-09,2023-04-13,DELIVERED,31693.62
15851,4,11,2023-04-09,2023-04-16,DELIVERED,67860.0
15852,6,11,2023-04-09,2023-04-13,DELIVERED,62186.88
15853,4,12,2023-04-09,2023-04-17,DELIVERED,54913.32
15854,6,14,2023-04-09,2023-04-16,DELIVERED,28529.13
15855,3,14,2023-04-09,2023-04-16,DELIVERED,21204.38
15856,4,15,2023-04-09,2023-04-16,DELIVERED,73117.0
15857,1,17,2023-04-09,2023-04-13,DELIVERED,44632.53
15858,1,17,2023-04-09,2023-04-12,DELIVERED,65918.68
15859,3,21,2023-04-09,2023-04-15,DELIVERED,22980.8
15860,1,22,2023-04-09,2023-04-13,DELIVERED,18040.59
15861,4,22,2023-04-09,2023-04-17,DELIVERED,11525.56
15862,4,22,2023-04-09,2023-04-16,DELIVERED,41399.28
15863,4,25,2023-04-09,2023-04-17,DELIVERED,80960.46
15864,5,25,2023-04-09,2023-04-13,DELIVERED,66943.65
15865,4,25,2023-04-09,2023-04-17,DELIVERED,24837.12
15866,6,2,2023-04-10,2023-04-15,DELIVERED,88732.8
15867,2,5,2023-04-10,2023-04-14,DELIVERED,30455.1
15868,1,5,2023-04-10,2023-04-12,DELIVERED,42659.87
15869,2,6,2023-04-10,2023-04-14,DELIVERED,28118.45
15870,4,7,2023-04-10,2023-04-19,DELIVERED,68773.5
15871,4,8,2023-04-10,2023-04-18,DELIVERED,40447.56
15872,5,10,2023-04-10,2023-04-15,DELIVERED,31693.62
15873,4,11,2023-04-10,2023-04-18,DELIVERED,69861.0
15874,6,11,2023-04-10,2023-04-15,DELIVERED,62186.88
15875,1,12,2023-04-10,2023-04-13,DELIVERED,65490.08
15876,4,12,2023-04-10,2023-04-17,DELIVERED,54913.32
15877,6,14,2023-04-10,2023-04-17,DELIVERED,28529.13
15878,3,14,2023-04-10,2023-04-16,DELIVERED,21776.0
15879,4,15,2023-04-10,2023-04-18,DELIVERED,73117.0
15880,1,17,2023-04-10,2023-04-13,DELIVERED,65918.68
15881,3,21,2023-04-10,2023-04-15,DELIVERED,22980.8
15882,1,22,2023-04-10,2023-04-14,DELIVERED,18702.63
15883,4,22,2023-04-10,2023-04-17,DELIVERED,11525.56
15884,4,22,2023-04-10,2023-04-17,DELIVERED,41399.28
15885,4,24,2023-04-10,2023-04-17,DELIVERED,11328.12
15886,4,25,2023-04-10,2023-04-17,DELIVERED,80960.46
15887,5,25,2023-04-10,2023-04-15,DELIVERED,66943.65
15888,4,25,2023-04-10,2023-04-18,DELIVERED,24837.12
15889,6,2,2023-04-11,2023-04-17,DELIVERED,88732.8
15890,2,6,2023-04-11,2023-04-14,DELIVERED,28118.45
15891,4,7,2023-04-11,2023-04-19,DELIVERED,68773.5
15892,4,8,2023-04-11,2023-04-20,DELIVERED,41909.52
15893,5,10,2023-04-11,2023-04-16,DELIVERED,32734.38
15894,4,11,2023-04-11,2023-04-19,DELIVERED,69861.0
15895,6,11,2023-04-11,2023-04-15,DELIVERED,62186.88
15896,1,12,2023-04-11,2023-04-13,DELIVERED,65490.08
15897,2,12,2023-04-11,2023-04-14,DELIVERED,84301.59
15898,4,12,2023-04-11,2023-04-19,DELIVERED,54913.32
15899,6,14,2023-04-11,2023-04-17,DELIVERED,29236.31
15900,3,14,2023-04-11,2023-04-18,DELIVERED,21776.0
15901,4,15,2023-04-11,2023-04-18,DELIVERED,74845.22
15902,2,17,2023-04-11,2023-04-16,DELIVERED,85617.72
15903,3,21,2023-04-11,2023-04-16,DELIVERED,22980.8
15904,4,22,2023-04-11,2023-04-19,DELIVERED,11525.56
15905,4,22,2023-04-11,2023-04-19,DELIVERED,42460.8
15906,4,24,2023-04-11,2023-04-18,DELIVERED,11648.96
15907,4,25,2023-04-11,2023-04-19,DELIVERED,80960.46
15908,5,25,2023-04-11,2023-04-16,DELIVERED,66943.65
15909,4,25,2023-04-11,2023-04-18,DELIVERED,24837.12
15910,4,7,2023-04-12,2023-04-20,DELIVERED,68773.5
15911,4,8,2023-04-12,2023-04-20,DELIVERED,43452.7
15912,4,11,2023-04-12,2023-04-20,DELIVERED,71644.5
15913,6,11,2023-04-12,2023-04-17,DELIVERED,64209.54
15914,1,12,2023-04-12,2023-04-14,DELIVERED,67290.2
15915,2,12,2023-04-12,2023-04-16,DELIVERED,86171.88
15916,4,12,2023-04-12,2023-04-20,DELIVERED,56854.7
15917,6,14,2023-04-12,2023-04-19,DELIVERED,29943.49
15918,3,14,2023-04-12,2023-04-18,DELIVERED,21776.0
15919,4,15,2023-04-12,2023-04-20,DELIVERED,74845.22
15920,2,17,2023-04-12,2023-04-17,DELIVERED,87834.36
15921,1,21,2023-04-12,2023-04-15,DELIVERED,19701.56
15922,3,21,2023-04-12,2023-04-17,DELIVERED,22980.8
15923,4,22,2023-04-12,2023-04-19,DELIVERED,11895.76
15924,4,22,2023-04-12,2023-04-19,DELIVERED,43522.32
15925,4,24,2023-04-12,2023-04-18,DELIVERED,11648.96
15926,4,25,2023-04-12,2023-04-19,DELIVERED,80960.46
15927,5,25,2023-04-12,2023-04-17,DELIVERED,66943.65
15928,4,25,2023-04-12,2023-04-20,DELIVERED,24837.12
15929,3,1,2023-04-13,2023-04-18,DELIVERED,21335.0
15930,1,2,2023-04-13,2023-04-15,DELIVERED,155182.92
15931,2,3,2023-04-13,2023-04-17,DELIVERED,53450.65
15932,4,7,2023-04-13,2023-04-21,DELIVERED,68773.5
15933,4,8,2023-04-13,2023-04-22,DELIVERED,43452.7
15934,5,9,2023-04-13,2023-04-18,DELIVERED,66470.55
15935,4,11,2023-04-13,2023-04-21,DELIVERED,73689.0
15936,2,12,2023-04-13,2023-04-17,DELIVERED,86171.88
15937,4,12,2023-04-13,2023-04-21,DELIVERED,56854.7
15938,6,14,2023-04-13,2023-04-20,DELIVERED,29943.49
15939,3,14,2023-04-13,2023-04-19,DELIVERED,21776.0
15940,4,15,2023-04-13,2023-04-21,DELIVERED,74845.22
15941,2,17,2023-04-13,2023-04-18,DELIVERED,87834.36
